,Control_1,Hot_1,Control_2,Hot_2,pval.heat,padj.heat
isogroup117608,8.4662708846647,3.60867787759373,8.39602285275454,3.19982728468946,3.52362104037609e-41,5.05134056275133e-39
isogroup117611,7.48207675172402,6.91436958095578,7.56935232026558,7.33906433569492,0.172702231428115,0.588136539418282
isogroup117621,9.65341555558312,3.68880066125864,9.25967108866823,3.2157948217628,3.2700849162487e-53,9.85036007562458e-51
isogroup117628,7.43138806147984,7.62233662952047,7.40200181044078,7.64376517334104,0.339121423978782,0.776757631776416
isogroup117638,9.43562906048342,3.34066081888299,8.03381880809443,3.09530609969234,1.37045747493128e-27,8.52579695536496e-26
isogroup117724,8.01647067400606,3.52467784090756,7.29952326237944,3.11394809884175,8.14787451478042e-06,0.000101454576473316
isogroup117735,9.47146464660665,3.72562721607554,8.97572247171648,3.12373374780418,1.15874585319517e-05,0.000142241877407115
isogroup117791,9.90216488707303,3.43895668193918,9.54242592839345,3.19710231066038,8.03682710494053e-47,1.63574236607469e-44
isogroup117854,9.17756707194603,3.59022071734699,8.62862275140081,3.09404087620336,1.70527958027792e-06,2.26172479167029e-05
isogroup117930,6.38976631801882,6.18159515719129,7.02249114055973,6.44773630691468,0.195713545088582,0.623123504119422
isogroup117937,7.73800040709584,3.4073791571314,7.65723001877386,3.11258887230219,6.4839636388016e-26,3.58485664557729e-24
isogroup118014,8.71311158759937,8.89682455614295,9.40851824504424,8.82407222164095,0.384639590135722,0.808204306495047
isogroup118116,8.28363191431009,3.06139563855143,6.92690676875016,2.95810153674602,7.24359065518631e-12,1.43703773214683e-10
isogroup118147,7.77214257479569,7.53007171867651,7.69951038586094,7.61463796611019,0.467969484875834,0.854905908983217
isogroup118169,7.98578428570271,2.88727185771813,6.10442666950468,2.86508887712035,1.09394550005498e-06,1.46624272470783e-05
isogroup11820,2.22405702980735,2.20526643791267,1.96083927601471,1.94048231138493,0.940406128255356,0.988449477821319
isogroup118264,8.48365050526712,3.77828182678291,7.08156061801826,3.17935734024143,1.47000108603048e-06,1.95439015357246e-05
isogroup118385,7.59315540255538,3.57608504611649,7.33871186211864,3.25417273016686,2.25620871096372e-27,1.38790510481149e-25
isogroup118395,7.59343664939667,3.41462558407812,7.56870936699246,3.12427861523819,4.58810018502038e-25,2.38610156625381e-23
isogroup118396,8.51107060826767,8.77337947804256,7.47438591577045,8.20213573060489,0.299769743838486,0.742272388435159
isogroup118458,4.7240086235912,3.14776773862176,4.22776157535056,3.14502100011333,1.37124965952734e-07,1.96577581625806e-06
isogroup11846,0,0,0,0,NA,NA
isogroup118463,7.4835061522159,3.20016449005872,7.22183851215306,3.17826730526566,1.95018858306526e-17,5.59144504007198e-16
isogroup118515,7.24314973081214,3.72020492479641,6.90672494022503,3.32930428689383,6.63667990224905e-21,2.46980372163607e-19
isogroup11854,0.926585214326402,0.7959363822531,0.846598860486263,0.795170752273995,0.236373848380652,0.67393912593101
isogroup118563,8.56695521952965,3.14550517446207,8.23938413688476,3.11622241531646,1.20509262061801e-21,4.82212547172536e-20
isogroup118667,7.15318053382414,9.22157616917627,7.65877040690328,7.41765831094598,0.0262071692076237,0.172313161247802
isogroup118684,10.2937893587016,3.9332080157119,8.93332690284647,3.13851172058862,0.000155299444318684,0.0017000442490291
isogroup118752,9.22706198589514,3.31072679544214,8.55981568312102,3.13475717127155,1.55674250336517e-32,1.2768386522626e-30
isogroup118755,8.03451031478908,8.14169015845347,8.38523272997707,8.47020496843624,0.724439448946312,0.951187380959612
isogroup118924,8.1890204656236,7.29471382954902,7.73453603053971,7.34198776679636,0.0125316462886513,0.0945090213699477
isogroup118930,8.68809362835666,8.86949111790259,8.56650032406147,8.68270134357058,0.46251946901264,0.852091960108876
isogroup118959,8.93612679191262,3.28266904474825,7.48205282327451,3.31735690330185,1.04843916677887e-25,5.63015247671547e-24
isogroup119307,7.80706930839759,8.2229291701871,7.85231326746103,8.29592336677186,0.0440379933927237,0.257044621967787
isogroup119743,9.54279354548254,9.48282216788382,9.41589947854234,9.52630598855682,0.887392824682505,0.978014948269881
isogroup119895,9.667314943161,3.56786430922044,9.40990329683876,3.20499307467184,1.6401228027763e-53,5.19982010126347e-51
isogroup119920,7.44838358022356,7.74739403470446,7.53767044867338,7.80153088527003,0.216892703792388,0.653333293389605
isogroup120029,6.50795616080212,3.22449390024037,6.11143498974043,3.26963650407187,8.55732913095586e-10,1.44990881863246e-08
isogroup120082,7.22629839713269,3.12416845372947,6.56930076179626,3.17416111362053,7.07383727784599e-11,1.29146490988449e-09
isogroup120112,5.18112110631401,3.49477108552486,5.24715402879321,3.41957410026011,2.18781065240666e-10,3.86169661837004e-09
isogroup120123,5.43982771943312,5.51895276475713,5.2971095814729,5.52575917181534,0.564998515986822,0.902218265519165
isogroup120177,4.60990322689556,4.66605950014336,4.20537333539233,4.39049901702832,0.708305210853403,0.947895097502167
isogroup120182,2.82742174021934,3.33134164306606,2.80481695041532,2.88492720840013,0.121538560406861,0.489178741970938
isogroup120193,5.73428532225101,6.85269554083526,6.01911229628847,5.81574882618224,0.177418007723949,0.596272353954797
isogroup120216,5.57487068508256,3.29330798209146,5.5816788367411,3.28644014355282,1.09095334244223e-10,1.96777426734164e-09
isogroup120323,4.98390776178915,6.31843086833308,5.32814482527228,5.21513761254638,0.0896906550496719,0.410505313478315
isogroup120338,5.79063727016164,3.26476703112508,5.9813763005707,3.25586716208085,1.84167990513795e-11,3.55942965018807e-10
isogroup120422,4.7163964756506,4.76841712978753,4.30857469553796,4.67544863477146,0.508681653847914,0.877485167451785
isogroup120445,7.47518766420591,3.30691255335763,7.2327397118224,3.28419029051452,7.2477639192039e-24,3.39450670374987e-22
isogroup120490,6.43292876097062,3.46626451046633,6.37192177434745,3.34733379654905,2.03200092680685e-17,5.80581755274484e-16
isogroup120493,4.72060568627188,6.12181113079946,5.31596858376673,5.11860237052362,0.134808603668885,0.519022568912946
isogroup120504,5.36745168601016,6.38592893010514,5.95426628697997,5.4136750454173,0.489972221283862,0.866146476526459
isogroup120533,0,0,0,0,NA,NA
isogroup120574,5.12179066920216,6.44391136658355,5.50565691687389,5.38274990104581,0.0997102140814548,0.435911585613064
isogroup120609,7.26773290865614,3.28573457110995,7.05261482687341,3.13086897674283,1.28084975920082e-16,3.48450315679615e-15
isogroup120725,4.58565193014651,6.34191348871061,5.64582319349495,5.02650573672629,0.290823149527097,0.734066983755109
isogroup120838,4.77080743762942,6.49895205398939,5.21281355629521,5.36104452119822,0.0178287250285442,0.126691534836457
isogroup120881,7.61067704933084,6.88173009249366,7.43185379686157,5.49367325147491,0.0231259408190507,0.156636918793291
isogroup120905,5.75234447552789,3.53599480561668,5.45681520226933,3.36570818545599,8.29792474437939e-11,1.51326977141414e-09
isogroup121138,7.01160840126422,3.22635518923087,6.77602707486546,3.14210524211552,4.07037671774571e-11,7.6168252631959e-10
isogroup121230,5.50253188480154,7.29388308773432,6.05134981727071,6.15298508963884,0.0215131125562452,0.14783875514892
isogroup121231,5.41635889262888,3.35574969311772,5.68940898179045,3.30436721641258,2.89387760515898e-08,4.35296224440247e-07
isogroup121255,5.29132658473517,6.54885202231414,5.65907306261447,5.45692756097403,0.138957394634027,0.525379376388629
isogroup121257,6.13931174927081,7.1407527268334,6.19053869902552,6.09811491435602,0.162830669232002,0.571154555948677
isogroup121389,2.2637166754699,2.48356623244544,2.29858664601687,2.253480376752,0.559195154272431,0.899031585422089
isogroup121432,4.74294063069798,4.87121793570778,4.18090227755821,4.58582893244295,0.485705086820716,0.863420432989071
isogroup121462,4.02492967619536,4.91910601818905,4.12560106040799,4.143159594552,0.106629977478813,0.454300602289866
isogroup121479,3.88886831927769,4.45908538980942,3.58968255338516,3.56935755755065,0.325130102360891,0.764516282979839
isogroup121483,4.28673971485165,5.09926841915819,4.53776752495805,4.38380451338474,0.26565417045131,0.708455120037498
isogroup121529,6.38483965331438,7.14125342176441,6.69513833180282,6.25273654939718,0.546732256649975,0.894548864847049
isogroup121579,7.072533515792,3.23979371947659,7.73453923124341,3.07543815940947,7.62050253719601e-17,2.09735567325899e-15
isogroup121583,7.64663817811929,7.75423730782666,7.38591486368577,7.78423031236701,0.298859323497391,0.741083061232146
isogroup121607,6.08783070013632,6.08987623227087,6.1381381230139,5.11709515144993,0.347835888796734,0.782232127578311
isogroup121617,4.69269414093266,5.8758369214725,5.00778786494319,4.98158761512957,0.0909285933598749,0.413607087633633
isogroup121667,5.68670238679555,3.65333749783118,6.1752658625329,3.43372548153997,1.65395047089224e-12,3.40837843289119e-11
isogroup121702,6.13416882418664,3.35041010074167,6.05906033371701,3.33896082134191,1.01465254885138e-12,2.11473602027355e-11
isogroup121740,4.54222228107491,5.7162967993868,4.84352148345072,4.872888048249,0.0739926057839368,0.362741376994234
isogroup121745,4.18946848979963,4.82102526625988,4.25590262874342,4.13345361516567,0.330288050390965,0.768868793948807
isogroup121847,4.30697801482094,5.67737229796005,4.56194803181767,4.49552068956916,0.0572270882627866,0.308315613431471
isogroup12186,0,0,0,0,NA,NA
isogroup121864,5.2998425005322,3.35596111463631,5.13320720993424,3.31202983555537,1.43634405248114e-07,2.05373530348691e-06
isogroup121922,5.11353063757572,6.34020561245707,5.47584186944542,5.06539016335992,0.222626244228507,0.660313588871101
isogroup121954,5.84393783064921,5.73875140812509,5.99168089521104,5.71351286797944,0.458845102404633,0.850414823087241
isogroup122038,4.91511771277519,4.85110727200902,4.23515010662175,4.71785446806144,0.669771448854491,0.937666285424054
isogroup122041,4.48061901322981,5.16484385609288,4.61249695936156,4.48792005637414,0.314964481110874,0.756439921157658
isogroup122186,5.36352650268399,5.71036392679887,5.31367099111027,4.87261092370001,0.921721526157655,0.983179066255098
isogroup122237,8.56595401046406,8.53445217933834,8.61494428271653,8.58040253074568,0.862482416885003,0.975834542911685
isogroup12226,2.96891592897364,3.14709490456545,3.08002951104681,2.9709095127858,0.849843292071653,0.973397540181383
isogroup122264,6.42746611689696,3.29165919149058,6.36385377111367,3.21973919833553,4.28081008643343e-10,7.36674687734254e-09
isogroup122288,5.00538647724924,5.80768103983096,5.46205075482218,5.05111388365109,0.522284544151728,0.884706392356084
isogroup122304,4.2293867900606,5.44943937300613,4.56892195257312,4.26647861241604,0.166547569849698,0.57926228619032
isogroup122413,5.70925610684439,6.89283502061502,5.92011357233363,5.70710235733979,0.152518751812675,0.552863707648145
isogroup122437,6.60094544216844,3.49953761932026,6.45427353353736,3.26661815104201,5.21997848421547e-17,1.44390210219423e-15
isogroup122491,5.00370642492938,4.71642439323529,4.6260687884403,4.70349916183615,0.662680576594207,0.934461639159912
isogroup122543,4.72731330469445,6.06347646503251,5.31654916711574,5.17354293345498,0.135719619328615,0.520584840449404
isogroup122561,5.72055117221447,3.4892889765309,5.69339142843445,3.35159604470677,7.4198878223241e-12,1.46671787336733e-10
isogroup122576,2.47733014013349,2.83825671505832,2.67932996065674,2.55666181776716,0.572391046754129,0.905936565646642
isogroup122610,6.95386187192722,6.67615062991082,6.85773805572721,5.30061854247528,0.158653685156495,0.563335053519271
isogroup122691,4.71952280993334,5.97782884686697,5.36376621550694,5.12864313122903,0.211674900943886,0.646834553653551
isogroup122735,5.20495530952179,6.04488974656742,5.63806413746367,5.29408769420461,0.452021455081684,0.847013606328329
isogroup122826,6.20198179640781,3.31866978095896,5.90132794711351,3.25485968242841,2.72009139408851e-09,4.43555160464324e-08
isogroup122833,8.42420520344798,3.62131546708735,8.17886572985532,3.28733147454603,1.45389805461862e-40,2.01419859902878e-38
isogroup122890,7.14616238340914,3.64997872779783,6.86434250633882,3.24131022531385,1.08783594005134e-18,3.44885832840122e-17
isogroup122983,7.80215173079073,3.26299398227375,7.4934504013962,3.16903946064904,1.22064029866667e-22,5.13353978668843e-21
isogroup123027,7.55644005746739,3.61166637757156,6.85748017774267,3.17836614371586,0.000106364348931295,0.00118641587042038
isogroup123069,5.98171513773178,7.15460239281824,6.38462537939049,5.84070296393364,0.316177204115386,0.75690362903346
isogroup123082,4.65910023743501,2.67822151244348,7.43479439924929,2.65985368932034,0.000283838169483103,0.00302479383458205
isogroup123156,7.52498746543591,3.51095252989858,7.07563037448996,3.24715423140812,3.04121513740308e-24,1.4617338995693e-22
isogroup123170,5.74551132718339,3.27143833394246,5.91124938690613,3.26294734802213,2.55063554261348e-11,4.8725118836067e-10
isogroup123223,5.57058017717806,7.57617700719366,6.4285326024603,6.21680837400678,0.0568968697973099,0.307138767347233
isogroup123227,6.46765149467283,3.20548561468866,6.22592285153522,3.19301644902248,1.3511927031372e-12,2.79144898545363e-11
isogroup123322,7.61303322207378,3.2518724612932,7.62734778579052,3.08490242589663,1.19959396812128e-18,3.78860271234624e-17
isogroup123330,5.25112389510928,4.95053081299812,5.04987005273779,5.08669651969514,0.617746281806919,0.920448694599895
isogroup123333,7.52683518540351,3.34328098795762,7.05797680354792,3.12095644645964,1.03258820426887e-19,3.50994827537662e-18
isogroup123369,7.11683334862131,3.46848002830997,7.13334506395874,3.26810911508591,7.47386767885518e-24,3.49048675789253e-22
isogroup123391,5.61532384281004,7.15501642684147,6.32971056413425,5.92809377013115,0.172840543766661,0.588364485760308
isogroup123492,2.42711677358699,2.11165147794183,2.5207410212666,2.11121725325432,0.00217646236822487,0.0200341477401202
isogroup123494,7.7222716397641,3.33144978565705,8.06124334553333,3.16754141723009,2.60432408768708e-27,1.59018099665219e-25
isogroup123523,6.06660298422116,3.63766367429576,6.38613876339224,3.34308704101391,3.50680686577983e-13,7.5671751294825e-12
isogroup123546,6.32953278557302,3.49215871759861,6.69006718726659,3.25869907468218,1.91972971190502e-16,5.15450554242119e-15
isogroup123582,7.77829570044472,3.24447492932808,7.67727179457629,3.07506807422199,4.72176176936588e-19,1.5383985084934e-17
isogroup123585,7.88938378042707,3.60374823401081,7.36563557284541,3.14664954911491,3.30897055968519e-05,0.000390212365142847
isogroup123593,5.9475210504454,8.05183342926227,6.5309801731147,6.40840460554612,0.0222737587136682,0.152177864133251
isogroup123599,8.11412593412677,3.53449346282937,7.8306334524858,3.11566198122616,1.23598377686855e-06,1.65125028731401e-05
isogroup123604,4.97335448401188,3.36396778897608,5.3059034574862,3.35816499930158,3.84243190521072e-09,6.19221235477066e-08
isogroup123716,7.6292983471616,3.2155440437759,6.58422236138159,3.05459144796393,9.27040607473627e-15,2.24752815511915e-13
isogroup123739,5.27904067863373,6.39249936471582,5.2954195078711,5.16402321987334,0.136187032512521,0.521044190763848
isogroup123812,6.49134997691349,3.3662071189047,6.35199109067868,3.23863162179569,9.51150678484842e-14,2.13924557783098e-12
isogroup123874,4.93260835775504,5.66669348673869,5.61113374641298,5.96259798316954,0.189418488612987,0.614256518360436
isogroup123904,5.81353150114105,7.64276593174628,6.45035244069022,6.32689133741611,0.0446156948486317,0.258920734043696
isogroup124020,5.59425667724314,7.3137431171332,5.79899156033841,5.82438764152095,0.0245434360150657,0.163826660511435
isogroup124127,4.18053038521683,3.11002956424378,4.22119376235028,3.10810403577608,4.42166451310634e-07,6.13082936611196e-06
isogroup124175,5.03726602337576,5.25757994036318,5.13029627958924,5.22376268115346,0.551695583727607,0.896450097967717
isogroup124220,5.21073732563494,6.3429154480337,5.19925917748719,5.21205913013676,0.0886132272166222,0.407384053403004
isogroup124281,5.64229428535471,5.60263621126406,4.96870919026894,5.41802974264693,0.659079047265429,0.933746331907505
isogroup124328,6.26727376307897,6.42713405747713,6.33232054270928,6.59355387082155,0.422966441377376,0.830070102594416
isogroup124340,5.10878600698322,3.51982124808365,5.41468683231062,3.37132738400706,5.16825670625048e-09,8.26419787189577e-08
